9.200000	0.012781	0.127591
9.300000	0.012737	0.127151
9.400000	0.012693	0.126715
9.500000	0.012650	0.126282
9.600000	0.012607	0.125854
9.700000	0.012564	0.125430
9.800000	0.012522	0.125009
9.900000	0.012480	0.124592
10.000000	0.012439	0.124179
10.100000	0.012397	0.123770
10.200000	0.012357	0.123364
10.300000	0.012316	0.122961
10.400000	0.012276	0.122562
10.500000	0.012236	0.122167
10.600000	0.012197	0.121775
10.700000	0.012158	0.121386
10.800000	0.012119	0.121001
10.900000	0.012081	0.120619
11.000000	0.012043	0.120240
11.100000	0.012005	0.119864
11.200000	0.011968	0.119491
11.300000	0.011931	0.119122
11.400000	0.011894	0.118755
11.500000	0.011857	0.118392
11.600000	0.011821	0.118031
11.700000	0.011785	0.117674
11.800000	0.011750	0.117319
11.900000	0.011714	0.116968
12.000000	0.011679	0.116619
12.100000	0.011645	0.116273
12.200000	0.011610	0.115929
12.300000	0.011576	0.115589
12.400000	0.011542	0.115251
12.500000	0.011508	0.114916
12.600000	0.011475	0.114583
12.700000	0.011442	0.114253
12.800000	0.011409	0.113926
12.900000	0.011376	0.113601
13.000000	0.011344	0.113279
13.100000	0.011312	0.112959
13.200000	0.011280	0.112641
13.300000	0.011248	0.112326
13.400000	0.011217	0.112014
13.500000	0.011186	0.111704
13.600000	0.011155	0.111396
13.700000	0.011124	0.111090
13.800000	0.011094	0.110787
13.900000	0.011064	0.110486
14.000000	0.011034	0.110187
14.100000	0.011004	0.109890
14.200000	0.010974	0.109596
14.300000	0.010945	0.109304
14.400000	0.010916	0.109014
14.500000	0.010887	0.108726
14.600000	0.010858	0.108440
14.700000	0.010830	0.108156
14.800000	0.010801	0.107874
14.900000	0.010773	0.107594
15.000000	0.010746	0.107317
15.100000	0.010718	0.107041
15.200000	0.010690	0.106767
15.300000	0.010663	0.106495
15.400000	0.010636	0.106225
15.500000	0.010609	0.105957
15.600000	0.010582	0.105691
15.700000	0.010556	0.105426
15.800000	0.010529	0.105164
15.900000	0.010503	0.104903
16.000000	0.010477	0.104644
16.100000	0.010452	0.104387
16.200000	0.010426	0.104131
16.300000	0.010400	0.103877
16.400000	0.010375	0.103625
16.500000	0.010350	0.103375
16.600000	0.010325	0.103127
16.700000	0.010300	0.102880
16.800000	0.010276	0.102634
16.900000	0.010251	0.102391
17.000000	0.010227	0.102149
17.100000	0.010203	0.101908
17.200000	0.010179	0.101669
17.300000	0.010155	0.101432
17.400000	0.010131	0.101196
17.500000	0.010108	0.100962
17.600000	0.010085	0.100729
17.700000	0.010061	0.100498
17.800000	0.010038	0.100268
17.900000	0.010015	0.100040
18.000000	0.009993	0.099813
18.100000	0.009970	0.099588
18.200000	0.009948	0.099364
18.300000	0.009925	0.099141
18.400000	0.009903	0.098920
18.500000	0.009881	0.098701
18.600000	0.009859	0.098482
18.700000	0.009837	0.098265
18.800000	0.009816	0.098050
18.900000	0.009794	0.097835
19.000000	0.009773	0.097622
19.100000	0.009752	0.097411
19.200000	0.009731	0.097200
19.300000	0.009710	0.096991
19.400000	0.009689	0.096784
19.500000	0.009668	0.096577
19.600000	0.009647	0.096372
19.700000	0.009627	0.096168
19.800000	0.009607	0.095965
19.900000	0.009586	0.095763
20.000000	0.009566	0.095563
20.100000	0.009546	0.095364
20.200000	0.009526	0.095166
20.300000	0.009507	0.094969
20.400000	0.009487	0.094773
20.500000	0.009468	0.094579
20.600000	0.009448	0.094385
20.700000	0.009429	0.094193
20.800000	0.009410	0.094002
20.900000	0.009391	0.093812
21.000000	0.009372	0.093623
21.100000	0.009353	0.093435
21.200000	0.009334	0.093249
21.300000	0.009316	0.093063
21.400000	0.009297	0.092878
21.500000	0.009279	0.092695
21.600000	0.009260	0.092512
21.700000	0.009242	0.092331
21.800000	0.009224	0.092150
21.900000	0.009206	0.091971
22.000000	0.009188	0.091792
22.100000	0.009170	0.091615
22.200000	0.009153	0.091438
22.300000	0.009135	0.091263
22.400000	0.009118	0.091089
22.500000	0.009100	0.090915
22.600000	0.009083	0.090742
22.700000	0.009066	0.090571
22.800000	0.009049	0.090400
22.900000	0.009032	0.090230
23.000000	0.009015	0.090062
23.100000	0.008998	0.089894
23.200000	0.008981	0.089727
23.300000	0.008964	0.089561
23.400000	0.008948	0.089395
23.500000	0.008931	0.089231
23.600000	0.008915	0.089068
23.700000	0.008899	0.088905
23.800000	0.008882	0.088743
23.900000	0.008866	0.088583
24.000000	0.008850	0.088423
24.100000	0.008834	0.088263
24.200000	0.008818	0.088105
24.300000	0.008803	0.087948
24.400000	0.008787	0.087791
24.500000	0.008771	0.087635
24.600000	0.008756	0.087480
24.700000	0.008740	0.087326
24.800000	0.008725	0.087173
24.900000	0.008710	0.087020
25.000000	0.008694	0.086868
25.100000	0.008679	0.086717
25.200000	0.008664	0.086567
25.300000	0.008649	0.086417
25.400000	0.008634	0.086268
25.500000	0.008619	0.086120
25.600000	0.008605	0.085973
25.700000	0.008590	0.085827
25.800000	0.008575	0.085681
25.900000	0.008561	0.085536
26.000000	0.008546	0.085391
26.100000	0.008532	0.085248
26.200000	0.008518	0.085105
26.300000	0.008503	0.084963
26.400000	0.008489	0.084821
26.500000	0.008475	0.084681
26.600000	0.008461	0.084540
26.700000	0.008447	0.084401
26.800000	0.008433	0.084262
26.900000	0.008419	0.084124
27.000000	0.008406	0.083987
27.100000	0.008392	0.083850
27.200000	0.008378	0.083714
27.300000	0.008365	0.083579
27.400000	0.008351	0.083444
27.500000	0.008338	0.083310
27.600000	0.008324	0.083177
27.700000	0.008311	0.083044
27.800000	0.008298	0.082912
27.900000	0.008285	0.082780
28.000000	0.008271	0.082649
28.100000	0.008258	0.082519
28.200000	0.008245	0.082389
28.300000	0.008232	0.082260
28.400000	0.008220	0.082132
28.500000	0.008207	0.082004
28.600000	0.008194	0.081877
28.700000	0.008181	0.081750
28.800000	0.008169	0.081624
28.900000	0.008156	0.081498
29.000000	0.008144	0.081373
29.100000	0.008131	0.081249
29.200000	0.008119	0.081125
29.300000	0.008106	0.081002
29.400000	0.008094	0.080879
29.500000	0.008082	0.080757
29.600000	0.008070	0.080636
29.700000	0.008058	0.080515
29.800000	0.008045	0.080394
29.900000	0.008033	0.080275
30.000000	0.008021	0.080155
30.100000	0.008010	0.080036
30.200000	0.007998	0.079918
30.300000	0.007986	0.079800
30.400000	0.007974	0.079683
30.500000	0.007962	0.079567
30.600000	0.007951	0.079450
30.700000	0.007939	0.079335
30.800000	0.007928	0.079220
30.900000	0.007916	0.079105
31.000000	0.007905	0.078991
